Total_Fare,Airways,Duration,Hopping,Taken_Day,Dept_Day,Days_To_Dept,Session,FlightGroup
5160.0,3,165,0,0,5,60,3,13
5160.0,3,165,0,0,5,60,2,12
5160.0,3,175,0,0,5,60,2,12
5160.0,3,180,0,0,5,60,0,10
5160.0,3,180,0,0,5,60,0,10
5508.0,6,160,0,0,5,60,2,22
5508.0,6,160,0,0,5,60,2,22
5508.0,6,160,0,0,5,60,1,21
5508.0,6,165,0,0,5,60,2,22
5508.0,6,175,0,0,5,60,1,21
5554.0,2,175,0,0,5,60,2,8
5554.0,2,175,0,0,5,60,1,7
5554.0,2,175,0,0,5,60,1,7
5554.0,2,180,0,0,5,60,2,8
6361.0,2,175,0,0,5,60,2,8
6887.0,2,165,0,0,5,60,0,6
6887.0,2,170,0,0,5,60,3,9
6887.0,2,170,0,0,5,60,0,6
6887.0,2,175,0,0,5,60,0,6
7281.0,3,175,0,0,5,60,2,12
3211.0,5,170,0,0,6,61,1,14
3265.0,4,170,0,0,6,61,1,18
3270.0,3,160,0,0,6,61,1,11
3417.0,2,170,0,0,6,61,1,7
3527.0,5,170,0,0,6,61,3,16
3548.0,0,165,0,0,6,61,3,3
3579.0,4,170,0,0,6,61,3,20
3788.0,2,285,0,0,6,61,3,9
3873.0,5,175,0,0,6,61,2,15
3925.0,2,170,0,0,6,61,3,9
3925.0,2,170,0,0,6,61,0,6
3925.0,2,170,0,0,6,61,1,7
3925.0,4,175,0,0,6,61,2,19
3925.0,2,175,0,0,6,61,2,8
3925.0,2,175,0,0,6,61,1,7
3925.0,2,175,0,0,6,61,1,7
3925.0,2,180,0,0,6,61,2,8
4021.0,0,165,0,0,6,61,2,2
4021.0,0,165,0,0,6,61,0,0
4021.0,0,165,0,0,6,61,1,1
4021.0,0,170,0,0,6,61,0,0
4220.0,1,160,0,0,6,61,3,5
4220.0,1,165,0,0,6,61,1,4
4377.0,2,165,0,0,6,61,1,7
4417.0,4,400,0,0,6,61,2,19
4417.0,4,485,0,0,6,61,0,17
4644.0,2,165,0,0,6,61,3,9
4644.0,2,170,0,0,6,61,0,6
4644.0,2,170,0,0,6,61,0,6
4644.0,2,175,0,0,6,61,0,6
4697.0,2,280,0,0,6,61,3,9
4697.0,2,285,0,0,6,61,0,6
4944.0,2,165,0,0,6,61,3,9
5160.0,3,165,0,0,6,61,3,13
5160.0,3,165,0,0,6,61,2,12
5160.0,3,175,0,0,6,61,2,12
5160.0,3,175,0,0,6,61,2,12
5160.0,3,180,0,0,6,61,0,10
5160.0,3,180,0,0,6,61,0,10
5359.0,2,275,0,0,6,61,0,6
5508.0,6,160,0,0,6,61,2,22
5508.0,6,160,0,0,6,61,2,22
5508.0,6,160,0,0,6,61,1,21
5508.0,6,165,0,0,6,61,2,22
5508.0,6,175,0,0,6,61,1,21
5809.0,2,260,0,0,6,61,0,6
6413.0,2,245,0,0,6,61,2,8
3211.0,5,170,0,0,4,62,3,16
3211.0,5,170,0,0,4,62,1,14
3264.0,2,165,0,0,4,62,1,7
3264.0,2,165,0,0,4,62,3,9
3265.0,4,170,0,0,4,62,3,20
3265.0,4,170,0,0,4,62,1,18
3270.0,3,155,0,0,4,62,1,11
3270.0,3,165,0,0,4,62,3,13
3270.0,3,180,0,0,4,62,0,10
3788.0,2,285,0,0,4,62,3,9
3873.0,5,175,0,0,4,62,2,15
3925.0,2,170,0,0,4,62,3,9
3925.0,2,170,0,0,4,62,0,6
3925.0,2,170,0,0,4,62,1,7
3925.0,2,175,0,0,4,62,2,8
3925.0,4,175,0,0,4,62,2,19
3925.0,2,175,0,0,4,62,2,8
3925.0,2,175,0,0,4,62,1,7
3925.0,2,175,0,0,4,62,1,7
3925.0,2,180,0,0,4,62,2,8
4011.0,2,280,0,0,4,62,3,9
4011.0,2,285,0,0,4,62,0,6
4021.0,0,165,0,0,4,62,3,3
4021.0,0,165,0,0,4,62,2,2
4021.0,0,165,0,0,4,62,0,0
4021.0,0,165,0,0,4,62,1,1
4021.0,0,170,0,0,4,62,0,0
4220.0,1,160,0,0,4,62,3,5
4220.0,1,165,0,0,4,62,1,4
4417.0,4,400,0,0,4,62,2,19
4417.0,4,485,0,0,4,62,0,17
4549.0,2,260,0,0,4,62,0,6
4644.0,2,165,0,0,4,62,3,9
4644.0,2,170,0,0,4,62,0,6
4644.0,2,170,0,0,4,62,0,6
4644.0,2,175,0,0,4,62,0,6
4696.0,2,245,0,0,4,62,2,8
5160.0,3,165,0,0,4,62,2,12
5160.0,3,175,0,0,4,62,2,12
5160.0,3,175,0,0,4,62,2,12
5160.0,3,180,0,0,4,62,0,10
5359.0,2,275,0,0,4,62,0,6
5508.0,6,160,0,0,4,62,2,22
5508.0,6,160,0,0,4,62,2,22
5508.0,6,165,0,0,4,62,2,22
5718.0,6,160,0,0,4,62,1,21
5718.0,6,175,0,0,4,62,1,21
3270.0,3,165,0,0,0,63,3,13
3527.0,5,175,0,0,0,63,2,15
3579.0,2,165,0,0,0,63,3,9
3579.0,4,175,0,0,0,63,2,19
3788.0,2,285,0,0,0,63,3,9
3873.0,5,170,0,0,0,63,3,16
3873.0,5,170,0,0,0,63,1,14
3925.0,2,165,0,0,0,63,1,7
3925.0,2,170,0,0,0,63,3,9
3925.0,4,170,0,0,0,63,3,20
3925.0,4,170,0,0,0,63,1,18
3925.0,2,170,0,0,0,63,1,7
3925.0,2,175,0,0,0,63,2,8
3925.0,2,175,0,0,0,63,2,8
3925.0,2,175,0,0,0,63,1,7
3925.0,2,175,0,0,0,63,1,7
3925.0,2,180,0,0,0,63,2,8
4011.0,2,280,0,0,0,63,3,9
4021.0,0,165,0,0,0,63,3,3
4021.0,0,165,0,0,0,63,2,2
4021.0,0,165,0,0,0,63,1,1
4220.0,1,160,0,0,0,63,3,5
4318.0,2,170,0,0,0,63,0,6
4377.0,2,170,0,0,0,63,1,7
4417.0,4,400,0,0,0,63,2,19
4417.0,4,485,0,0,0,63,0,17
4644.0,2,170,0,0,0,63,0,6
4644.0,2,175,0,0,0,63,0,6
4651.0,0,170,0,0,0,63,0,0
4696.0,2,245,0,0,0,63,2,8
4697.0,2,285,0,0,0,63,0,6
4861.0,0,165,0,0,0,63,0,0
5039.0,2,165,0,0,0,63,3,9
5073.0,2,260,0,0,0,63,0,6
5160.0,3,165,0,0,0,63,2,12
5160.0,3,175,0,0,0,63,2,12
5160.0,3,175,0,0,0,63,2,12
5180.0,1,165,0,0,0,63,1,4
5456.0,2,275,0,0,0,63,0,6
5508.0,6,160,0,0,0,63,2,22
5508.0,6,160,0,0,0,63,2,22
5508.0,6,165,0,0,0,63,2,22
5554.0,2,170,0,0,0,63,0,6
5718.0,6,160,0,0,0,63,1,21
5718.0,6,175,0,0,0,63,1,21
6651.0,3,160,0,0,0,63,1,11
6651.0,3,180,0,0,0,63,0,10
6651.0,3,180,0,0,0,63,0,10
3417.0,2,170,0,0,2,64,1,7
3527.0,5,170,0,0,2,64,1,14
3579.0,4,170,0,0,2,64,1,18
3579.0,2,170,0,0,2,64,1,7
3583.0,1,165,0,0,2,64,1,4
3788.0,2,285,0,0,2,64,3,9
3873.0,5,170,0,0,2,64,3,16
3873.0,5,175,0,0,2,64,2,15
3925.0,2,170,0,0,2,64,3,9
3925.0,4,170,0,0,2,64,3,20
3925.0,2,170,0,0,2,64,0,6
3925.0,2,175,0,0,2,64,2,8
3925.0,4,175,0,0,2,64,2,19
3925.0,2,175,0,0,2,64,2,8
3925.0,2,175,0,0,2,64,1,7
3925.0,2,175,0,0,2,64,1,7
3925.0,2,180,0,0,2,64,2,8
4021.0,0,165,0,0,2,64,1,1
4021.0,0,170,0,0,2,64,0,0
4220.0,1,160,0,0,2,64,3,5
4417.0,4,400,0,0,2,64,2,19
4417.0,4,485,0,0,2,64,0,17
4644.0,2,165,0,0,2,64,3,9
4644.0,2,170,0,0,2,64,0,6
4644.0,2,175,0,0,2,64,0,6
4651.0,0,165,0,0,2,64,3,3
4651.0,0,165,0,0,2,64,2,2
4696.0,2,245,0,0,2,64,2,8
4861.0,0,165,0,0,2,64,0,0
4944.0,2,165,0,0,2,64,1,7
4944.0,2,165,0,0,2,64,3,9
4944.0,2,170,0,0,2,64,0,6
5023.0,2,295,0,0,2,64,3,9
5160.0,3,155,0,0,2,64,1,11
5160.0,3,165,0,0,2,64,3,13
5160.0,3,165,0,0,2,64,2,12
5160.0,3,175,0,0,2,64,2,12
5160.0,3,180,0,0,2,64,0,10
5160.0,3,180,0,0,2,64,0,10
5508.0,6,160,0,0,2,64,1,21
5508.0,6,175,0,0,2,64,1,21
5718.0,6,160,0,0,2,64,2,22
5718.0,6,165,0,0,2,64,2,22
5905.0,2,275,0,0,2,64,0,6
6058.0,2,280,0,0,2,64,3,9
6126.0,3,175,0,0,2,64,2,12
6453.0,6,160,0,0,2,64,2,22
3211.0,5,170,0,0,3,65,3,16
3264.0,2,165,0,0,3,65,1,7
3264.0,2,170,0,0,3,65,1,7
3265.0,4,170,0,0,3,65,3,20
3270.0,3,165,0,0,3,65,3,13
3527.0,5,170,0,0,3,65,1,14
3579.0,2,165,0,0,3,65,3,9
3579.0,2,170,0,0,3,65,3,9
3579.0,4,170,0,0,3,65,1,18
3583.0,1,160,0,0,3,65,3,5
3583.0,1,165,0,0,3,65,1,4
3629.0,2,285,0,0,3,65,3,9
3873.0,5,175,0,0,3,65,2,15
3925.0,2,175,0,0,3,65,2,8
3925.0,4,175,0,0,3,65,2,19
3925.0,2,175,0,0,3,65,2,8
3925.0,2,175,0,0,3,65,1,7
3925.0,2,175,0,0,3,65,1,7
3925.0,2,180,0,0,3,65,2,8
4021.0,0,165,0,0,3,65,3,3
4021.0,0,165,0,0,3,65,2,2
4644.0,2,165,0,0,3,65,3,9
4644.0,2,170,0,0,3,65,0,6
4644.0,2,175,0,0,3,65,0,6
4651.0,0,165,0,0,3,65,1,1
4651.0,0,170,0,0,3,65,0,0
4667.0,4,485,1,0,3,65,0,17
4696.0,2,245,0,0,3,65,2,8
4697.0,2,280,0,0,3,65,3,9
4861.0,0,165,0,0,3,65,0,0
4944.0,2,170,0,0,3,65,0,6
4944.0,2,170,0,0,3,65,0,6
5023.0,2,275,1,0,3,65,0,6
5047.0,4,400,0,0,3,65,2,19
5073.0,2,260,0,0,3,65,0,6
5160.0,3,160,0,0,3,65,1,11
5160.0,3,165,0,0,3,65,2,12
5160.0,3,175,0,0,3,65,2,12
5160.0,3,180,0,0,3,65,0,10
5160.0,3,180,0,0,3,65,0,10
5508.0,6,160,0,0,3,65,2,22
5508.0,6,160,0,0,3,65,1,21
5508.0,6,165,0,0,3,65,2,22
5508.0,6,175,0,0,3,65,1,21
6126.0,3,175,0,0,3,65,2,12
6453.0,6,160,0,0,3,65,2,22
7888.0,2,285,1,0,3,65,0,6
3211.0,5,170,0,0,1,66,3,16
3211.0,5,170,0,0,1,66,1,14
3264.0,2,165,0,0,1,66,1,7
3264.0,2,165,0,0,1,66,3,9
3264.0,2,170,0,0,1,66,1,7
3265.0,4,170,0,0,1,66,3,20
3265.0,4,170,0,0,1,66,1,18
3270.0,3,160,0,0,1,66,1,11
3270.0,3,165,0,0,1,66,3,13
3270.0,3,165,0,0,1,66,2,12
3270.0,3,175,0,0,1,66,2,12
3270.0,3,180,0,0,1,66,0,10
3270.0,3,180,0,0,1,66,0,10
3527.0,5,175,0,0,1,66,2,15
3548.0,0,170,0,0,1,66,1,1
3579.0,2,170,0,0,1,66,3,9
3579.0,2,170,0,0,1,66,1,7
3579.0,4,175,0,0,1,66,2,19
3583.0,1,160,0,0,1,66,3,5
3583.0,1,165,0,0,1,66,1,4
3925.0,2,170,0,0,1,66,0,6
3925.0,2,175,0,0,1,66,2,8
3925.0,2,175,0,0,1,66,2,8
3925.0,2,175,0,0,1,66,1,7
3925.0,2,175,0,0,1,66,1,7
3925.0,2,180,0,0,1,66,2,8
4011.0,2,280,0,0,1,66,3,9
4021.0,0,165,0,0,1,66,3,3
4021.0,0,165,0,0,1,66,2,2
4021.0,0,170,0,0,1,66,0,0
4417.0,4,400,0,0,1,66,2,19
4417.0,4,485,0,0,1,66,0,17
4549.0,2,260,0,0,1,66,0,6
4644.0,2,165,0,0,1,66,3,9
4644.0,2,170,0,0,1,66,0,6
4644.0,2,170,0,0,1,66,0,6
4644.0,2,175,0,0,1,66,0,6
4651.0,0,165,0,0,1,66,0,0
4696.0,2,245,0,0,1,66,2,8
4697.0,2,285,0,0,1,66,0,6
5023.0,2,275,0,0,1,66,0,6
5508.0,6,160,0,0,1,66,2,22
5508.0,6,160,0,0,1,66,2,22
5508.0,6,160,0,0,1,66,1,21
5508.0,6,165,0,0,1,66,2,22
5508.0,6,175,0,0,1,66,1,21
6126.0,3,175,0,0,1,66,2,12
3211.0,5,170,0,0,5,67,3,16
3211.0,5,170,0,0,5,67,1,14
3211.0,5,175,0,0,5,67,2,15
3264.0,2,165,0,0,5,67,1,7
3264.0,2,165,0,0,5,67,3,9
3264.0,2,170,0,0,5,67,1,7
3265.0,4,170,0,0,5,67,3,20
3265.0,4,170,0,0,5,67,1,18
3265.0,4,175,0,0,5,67,2,19
3270.0,3,155,0,0,5,67,1,11
3270.0,3,165,0,0,5,67,3,13
3270.0,3,165,0,0,5,67,2,12
3270.0,3,175,0,0,5,67,2,12
3270.0,3,180,0,0,5,67,0,10
3548.0,0,165,0,0,5,67,2,2
3548.0,0,180,0,0,5,67,3,3
3579.0,2,170,0,0,5,67,3,9
3579.0,2,170,0,0,5,67,1,7
3583.0,1,160,0,0,5,67,3,5
3583.0,1,165,0,0,5,67,1,4
3629.0,2,285,0,0,5,67,3,9
3925.0,2,175,0,0,5,67,2,8
3925.0,2,175,0,0,5,67,2,8
3925.0,2,175,0,0,5,67,1,7
3925.0,2,175,0,0,5,67,1,7
3925.0,2,180,0,0,5,67,2,8
4011.0,2,280,0,0,5,67,3,9
4011.0,2,285,0,0,5,67,0,6
4021.0,0,165,0,0,5,67,1,1
4021.0,0,170,0,0,5,67,0,0
4417.0,4,400,0,0,5,67,2,19
4644.0,2,165,0,0,5,67,0,6
4644.0,2,170,0,0,5,67,3,9
4644.0,2,170,0,0,5,67,0,6
4644.0,2,175,0,0,5,67,0,6
4696.0,2,245,0,0,5,67,2,8
5023.0,2,275,0,0,5,67,0,6
5106.0,2,290,0,0,5,67,0,6
5160.0,3,180,0,0,5,67,0,10
5508.0,6,160,0,0,5,67,2,22
5508.0,6,160,0,0,5,67,2,22
5508.0,6,160,0,0,5,67,1,21
5508.0,6,165,0,0,5,67,2,22
5508.0,6,175,0,0,5,67,1,21
6126.0,3,175,0,0,5,67,2,12
3211.0,5,170,0,0,6,68,3,16
3211.0,5,170,0,0,6,68,1,14
3264.0,2,170,0,0,6,68,1,7
3265.0,4,170,0,0,6,68,3,20
3265.0,4,170,0,0,6,68,1,18
3270.0,3,160,0,0,6,68,1,11
3270.0,3,165,0,0,6,68,3,13
3270.0,3,165,0,0,6,68,2,12
3417.0,2,165,0,0,6,68,1,7
3527.0,5,175,0,0,6,68,2,15
3548.0,0,165,0,0,6,68,3,3
3579.0,2,165,0,0,6,68,3,9
3579.0,2,170,0,0,6,68,1,7
3579.0,4,175,0,0,6,68,2,19
3583.0,1,165,0,0,6,68,1,4
3629.0,2,285,0,0,6,68,3,9
3925.0,2,170,0,0,6,68,3,9
3925.0,2,170,0,0,6,68,0,6
3925.0,2,175,0,0,6,68,2,8
3925.0,2,175,0,0,6,68,2,8
3925.0,2,175,0,0,6,68,1,7
3925.0,2,175,0,0,6,68,1,7
3925.0,2,180,0,0,6,68,2,8
4011.0,2,285,0,0,6,68,0,6
4021.0,0,165,0,0,6,68,2,2
4021.0,0,165,0,0,6,68,0,0
4021.0,0,165,0,0,6,68,1,1
4021.0,0,170,0,0,6,68,0,0
4220.0,1,160,0,0,6,68,3,5
4417.0,4,400,0,0,6,68,2,19
4417.0,4,485,0,0,6,68,0,17
4644.0,2,165,0,0,6,68,3,9
4644.0,2,170,0,0,6,68,0,6
4644.0,2,170,0,0,6,68,0,6
4644.0,2,175,0,0,6,68,0,6
4696.0,2,245,0,0,6,68,2,8
4732.0,2,260,0,0,6,68,0,6
5160.0,3,175,0,0,6,68,2,12
5160.0,3,180,0,0,6,68,0,10
5160.0,3,180,0,0,6,68,0,10
5508.0,6,160,0,0,6,68,2,22
5508.0,6,160,0,0,6,68,2,22
5508.0,6,160,0,0,6,68,1,21
5508.0,6,165,0,0,6,68,2,22
5508.0,6,175,0,0,6,68,1,21
5531.0,2,275,0,0,6,68,0,6
6126.0,3,175,0,0,6,68,2,12
3270.0,3,155,0,0,4,69,1,11
3270.0,3,165,0,0,4,69,3,13
3270.0,3,180,0,0,4,69,0,10
3417.0,2,165,0,0,4,69,1,7
3417.0,2,165,0,0,4,69,3,9
3417.0,2,170,0,0,4,69,1,7
3527.0,5,170,0,0,4,69,3,16
3527.0,5,170,0,0,4,69,1,14
3527.0,5,175,0,0,4,69,2,15
3579.0,4,170,0,0,4,69,3,20
3579.0,4,170,0,0,4,69,1,18
3579.0,4,175,0,0,4,69,2,19
3788.0,2,285,0,0,4,69,3,9
3925.0,2,170,0,0,4,69,0,6
3925.0,2,175,0,0,4,69,2,8
3925.0,2,175,0,0,4,69,2,8
3925.0,2,175,0,0,4,69,1,7
3925.0,2,175,0,0,4,69,1,7
3925.0,2,180,0,0,4,69,2,8
4011.0,2,285,0,0,4,69,0,6
4021.0,0,165,0,0,4,69,3,3
4021.0,0,165,0,0,4,69,2,2
4021.0,0,165,0,0,4,69,0,0
4021.0,0,165,0,0,4,69,1,1
4021.0,0,170,0,0,4,69,0,0
4376.0,2,280,0,0,4,69,3,9
4377.0,2,170,0,0,4,69,3,9
4377.0,2,170,0,0,4,69,1,7
4594.0,1,160,0,0,4,69,3,5
4594.0,1,165,0,0,4,69,1,4
4644.0,2,170,0,0,4,69,0,6
4644.0,2,170,0,0,4,69,0,6
4644.0,2,175,0,0,4,69,0,6
4667.0,4,400,0,0,4,69,2,19
5047.0,4,485,1,0,4,69,0,17
5160.0,3,165,0,0,4,69,2,12
5160.0,3,175,0,0,4,69,2,12
5160.0,3,175,0,0,4,69,2,12
5160.0,3,180,0,0,4,69,0,10
5203.0,2,260,0,0,4,69,0,6
5508.0,6,160,0,0,4,69,2,22
5508.0,6,160,0,0,4,69,2,22
5508.0,6,165,0,0,4,69,2,22
5547.0,2,275,0,0,4,69,0,6
5606.0,2,245,0,0,4,69,2,8
5718.0,6,160,0,0,4,69,1,21
5718.0,6,175,0,0,4,69,1,21
3788.0,2,285,0,0,0,70,3,9
3873.0,5,175,0,0,0,70,2,15
3925.0,2,170,0,0,0,70,0,6
3925.0,2,170,0,0,0,70,1,7
3925.0,2,175,0,0,0,70,2,8
3925.0,4,175,0,0,0,70,2,19
3925.0,2,175,0,0,0,70,2,8
3925.0,2,175,0,0,0,70,1,7
3925.0,2,180,0,0,0,70,2,8
4021.0,0,165,0,0,0,70,3,3
4021.0,0,165,0,0,0,70,2,2
4021.0,0,165,0,0,0,70,1,1
4273.0,5,170,0,0,0,70,3,16
4376.0,2,280,0,0,0,70,3,9
4377.0,2,165,0,0,0,70,1,7
4377.0,2,170,0,0,0,70,3,9
4377.0,4,170,0,0,0,70,3,20
4377.0,2,175,0,0,0,70,1,7
4417.0,4,400,0,0,0,70,2,19
4594.0,1,160,0,0,0,70,3,5
4644.0,2,165,0,0,0,70,3,9
4644.0,2,170,0,0,0,70,0,6
4644.0,2,175,0,0,0,70,0,6
4651.0,0,170,0,0,0,70,0,0
4733.0,4,485,0,0,0,70,0,17
4839.0,5,170,0,0,0,70,1,14
4861.0,0,165,0,0,0,70,0,0
4944.0,2,165,0,0,0,70,3,9
4945.0,4,170,0,0,0,70,1,18
5160.0,3,165,0,0,0,70,3,13
5160.0,3,165,0,0,0,70,2,12
5160.0,3,175,0,0,0,70,2,12
5203.0,2,260,0,0,0,70,0,6
5508.0,6,160,0,0,0,70,2,22
5508.0,6,160,0,0,0,70,2,22
5508.0,6,165,0,0,0,70,2,22
5554.0,2,170,0,0,0,70,0,6
5606.0,2,245,0,0,0,70,2,8
5654.0,1,165,0,0,0,70,1,4
5718.0,6,160,0,0,0,70,1,21
5718.0,6,175,0,0,0,70,1,21
6126.0,3,175,0,0,0,70,2,12
6334.0,2,275,0,0,0,70,0,6
6651.0,3,160,0,0,0,70,1,11
6651.0,3,180,0,0,0,70,0,10
6651.0,3,180,0,0,0,70,0,10
8738.0,2,285,1,0,0,70,0,6
3270.0,3,155,0,0,2,71,1,11
3270.0,3,180,0,0,2,71,0,10
3925.0,2,175,0,0,2,71,2,8
3925.0,2,175,0,0,2,71,2,8
3925.0,2,175,0,0,2,71,1,7
3925.0,2,175,0,0,2,71,1,7
4021.0,0,165,0,0,2,71,3,3
4021.0,0,165,0,0,2,71,2,2
4021.0,0,165,0,0,2,71,1,1
4208.0,2,285,0,0,2,71,3,9
4231.0,0,165,0,0,2,71,0,0
4273.0,5,170,0,0,2,71,3,16
4273.0,5,175,0,0,2,71,2,15
4318.0,2,180,0,0,2,71,2,8
4377.0,2,165,0,0,2,71,1,7
4377.0,2,170,0,0,2,71,3,9
4377.0,4,170,0,0,2,71,3,20
4377.0,2,170,0,0,2,71,1,7
4377.0,4,175,0,0,2,71,2,19
4417.0,4,400,0,0,2,71,2,19
4594.0,1,160,0,0,2,71,3,5
4594.0,1,165,0,0,2,71,1,4
4644.0,2,165,0,0,2,71,3,9
4644.0,2,170,0,0,2,71,2,8
4644.0,2,170,0,0,2,71,0,6
4644.0,2,170,0,0,2,71,0,6
4644.0,2,175,0,0,2,71,0,6
4651.0,0,170,0,0,2,71,0,0
4733.0,4,485,0,0,2,71,0,17
4839.0,5,170,0,0,2,71,1,14
4944.0,2,165,0,0,2,71,3,9
4945.0,4,170,0,0,2,71,1,18
4998.0,2,280,0,0,2,71,3,9
5160.0,3,165,0,0,2,71,3,13
5160.0,3,165,0,0,2,71,2,12
5160.0,3,175,0,0,2,71,2,12
5160.0,3,180,0,0,2,71,0,10
5203.0,2,260,0,0,2,71,0,6
5508.0,6,160,0,0,2,71,2,22
5508.0,6,160,0,0,2,71,1,21
5508.0,6,175,0,0,2,71,1,21
5606.0,2,245,0,0,2,71,2,8
5718.0,6,160,0,0,2,71,2,22
5718.0,6,165,0,0,2,71,2,22
5790.0,2,295,0,0,2,71,3,9
5905.0,2,275,0,0,2,71,0,6
6126.0,3,175,0,0,2,71,2,12
3264.0,2,165,0,0,3,72,1,7
3270.0,3,165,0,0,3,72,3,13
3270.0,3,165,0,0,3,72,2,12
3417.0,2,170,0,0,3,72,1,7
3548.0,0,165,0,0,3,72,3,3
3629.0,2,285,0,0,3,72,3,9
3873.0,5,175,0,0,3,72,2,15
3925.0,2,175,0,0,3,72,2,8
3925.0,4,175,0,0,3,72,2,19
3925.0,2,175,0,0,3,72,2,8
3925.0,2,175,0,0,3,72,1,7
3925.0,2,175,0,0,3,72,1,7
3925.0,2,180,0,0,3,72,2,8
4021.0,0,165,0,0,3,72,2,2
4231.0,0,165,0,0,3,72,0,0
4273.0,5,170,0,0,3,72,3,16
4377.0,2,170,0,0,3,72,3,9
4377.0,4,170,0,0,3,72,3,20
4377.0,2,170,0,0,3,72,1,7
4417.0,4,400,0,0,3,72,2,19
4594.0,1,160,0,0,3,72,3,5
4594.0,1,165,0,0,3,72,1,4
4644.0,2,165,0,0,3,72,3,9
4644.0,2,170,0,0,3,72,0,6
4644.0,2,170,0,0,3,72,0,6
4644.0,2,175,0,0,3,72,0,6
4651.0,0,165,0,0,3,72,1,1
4651.0,0,170,0,0,3,72,0,0
4732.0,2,260,0,0,3,72,0,6
4839.0,5,170,0,0,3,72,1,14
4944.0,2,170,0,0,3,72,0,6
4945.0,4,170,0,0,3,72,1,18
4983.0,4,485,0,0,3,72,0,17
5023.0,2,275,0,0,3,72,0,6
5160.0,3,160,0,0,3,72,1,11
5160.0,3,175,0,0,3,72,2,12
5160.0,3,175,0,0,3,72,2,12
5160.0,3,180,0,0,3,72,0,10
5160.0,3,180,0,0,3,72,0,10
5341.0,2,280,0,0,3,72,3,9
5508.0,6,160,0,0,3,72,2,22
5508.0,6,160,0,0,3,72,2,22
5508.0,6,160,0,0,3,72,1,21
5508.0,6,175,0,0,3,72,1,21
5606.0,2,245,0,0,3,72,2,8
6453.0,6,165,0,0,3,72,2,22
7675.0,2,285,1,0,3,72,0,6
3264.0,2,165,0,0,1,73,1,7
3264.0,2,165,0,0,1,73,3,9
3270.0,3,160,0,0,1,73,1,11
3270.0,3,165,0,0,1,73,3,13
3270.0,3,165,0,0,1,73,2,12
3270.0,3,175,0,0,1,73,2,12
3417.0,2,170,0,0,1,73,1,7
3548.0,0,170,0,0,1,73,1,1
3873.0,5,175,0,0,1,73,2,15
3925.0,2,170,0,0,1,73,0,6
3925.0,2,175,0,0,1,73,2,8
3925.0,4,175,0,0,1,73,2,19
3925.0,2,175,0,0,1,73,2,8
3925.0,2,175,0,0,1,73,1,7
3925.0,2,180,0,0,1,73,2,8
4011.0,2,280,0,0,1,73,3,9
4021.0,0,165,0,0,1,73,3,3
4021.0,0,165,0,0,1,73,2,2
4021.0,0,165,0,0,1,73,0,0
4208.0,2,285,0,0,1,73,3,9
4273.0,5,170,0,0,1,73,3,16
4377.0,2,170,0,0,1,73,3,9
4377.0,4,170,0,0,1,73,3,20
4377.0,2,170,0,0,1,73,1,7
4594.0,1,160,0,0,1,73,3,5
4594.0,1,165,0,0,1,73,1,4
4644.0,2,165,0,0,1,73,3,9
4644.0,2,170,0,0,1,73,0,6
4644.0,2,170,0,0,1,73,0,6
4644.0,2,175,0,0,1,73,0,6
4651.0,0,170,0,0,1,73,0,0
4697.0,2,285,0,0,1,73,0,6
4839.0,5,170,0,0,1,73,1,14
4945.0,4,170,0,0,1,73,1,18
4983.0,4,485,1,0,1,73,0,17
5023.0,2,275,0,0,1,73,0,6
5073.0,2,260,0,0,1,73,0,6
5160.0,3,175,0,0,1,73,2,12
5160.0,3,180,0,0,1,73,0,10
5508.0,6,160,0,0,1,73,2,22
5508.0,6,160,0,0,1,73,2,22
5508.0,6,160,0,0,1,73,1,21
5508.0,6,165,0,0,1,73,2,22
5508.0,6,175,0,0,1,73,1,21
5606.0,2,245,0,0,1,73,2,8
6675.0,4,400,0,0,1,73,2,19
3211.0,5,170,0,0,5,74,3,16
3211.0,5,170,0,0,5,74,1,14
3211.0,5,175,0,0,5,74,2,15
3264.0,2,165,0,0,5,74,1,7
3264.0,2,165,0,0,5,74,3,9
3264.0,2,170,0,0,5,74,1,7
3265.0,4,170,0,0,5,74,3,20
3265.0,4,170,0,0,5,74,1,18
3265.0,4,175,0,0,5,74,2,19
3270.0,3,155,0,0,5,74,1,11
3270.0,3,165,0,0,5,74,3,13
3270.0,3,165,0,0,5,74,2,12
3270.0,3,175,0,0,5,74,2,12
3270.0,3,180,0,0,5,74,0,10
3548.0,0,180,0,0,5,74,3,3
3579.0,2,170,0,0,5,74,3,9
3579.0,2,170,0,0,5,74,1,7
3583.0,1,160,0,0,5,74,3,5
3583.0,1,165,0,0,5,74,1,4
3629.0,2,285,0,0,5,74,3,9
3925.0,2,175,0,0,5,74,2,8
3925.0,2,175,0,0,5,74,2,8
3925.0,2,175,0,0,5,74,1,7
3925.0,2,175,0,0,5,74,1,7
3925.0,2,180,0,0,5,74,2,8
4011.0,2,280,0,0,5,74,3,9
4021.0,0,165,0,0,5,74,2,2
4021.0,0,170,0,0,5,74,0,0
4417.0,4,400,0,0,5,74,2,19
4644.0,2,165,0,0,5,74,0,6
4644.0,2,170,0,0,5,74,3,9
4644.0,2,170,0,0,5,74,0,6
4644.0,2,175,0,0,5,74,0,6
4651.0,0,165,0,0,5,74,1,1
4696.0,2,245,0,0,5,74,2,8
